1292002,"http://www.systembolaget.se/dryck/vita-viner/lenz-moser-1292002","189 g/l"
1280808,"http://www.systembolaget.se/dryck/roda-viner/jp-chenet-1280808","5 g/l"
2235001,"http://www.systembolaget.se/dryck/roda-viner/tommasi-2235001","7 g/l"
679202,"http://www.systembolaget.se/dryck/roda-viner/campolieti-679202","3 g/l"
1207401,"http://www.systembolaget.se/dryck/vita-viner/drostdy-hof-1207401","<3 g/l"
206601,"http://www.systembolaget.se/dryck/roda-viner/jacobs-creek-206601","5 g/l"
207501,"http://www.systembolaget.se/dryck/vita-viner/casillero-del-diablo-207501","<3 g/l"
207502,"http://www.systembolaget.se/dryck/vita-viner/casillero-del-diablo-207502","<3 g/l"
207701,"http://www.systembolaget.se/dryck/roda-viner/copertino-207701","4 g/l"
1267002,"http://www.systembolaget.se/dryck/roda-viner/el-coto-1267002","<3,0 g/l"
278002,"http://www.systembolaget.se/dryck/vita-viner/el-coto-278002","<3,0 g/l"
210601,"http://www.systembolaget.se/dryck/vita-viner/lindemans-bin--210601","-"
210602,"http://www.systembolaget.se/dryck/vita-viner/lindemans-bin--210602","-"
1275501,"http://www.systembolaget.se/dryck/roda-viner/torres-san-valentin-1275501","<3,0 g/l"
412801,"http://www.systembolaget.se/dryck/vita-viner/chateau-de-rochemorin-blanc-412801","<3 g/l"
2280001,"http://www.systembolaget.se/dryck/roda-viner/parallele--2280001","-"
1280801,"http://www.systembolaget.se/dryck/roda-viner/jp-chenet-1280801","5 g/l"
746908,"http://www.systembolaget.se/dryck/vita-viner/konigsmosel-746908","-"
1632001,"http://www.systembolaget.se/dryck/roda-viner/penfolds-kalimna-bin--1632001","-"
268602,"http://www.systembolaget.se/dryck/roda-viner/torres-gran-sangre-de-toro-268602","<3 g/l"
558201,"http://www.systembolaget.se/dryck/vita-viner/chablis-grand-cru-558201","<3 g/l"
1224401,"http://www.systembolaget.se/dryck/vita-viner/marie-dalsace-1224401","<3 g/l"
217301,"http://www.systembolaget.se/dryck/vita-viner/dopff-amp-irion-217301","-"
1666901,"http://www.systembolaget.se/dryck/roda-viner/fetzer-1666901","3 g/l"
217601,"http://www.systembolaget.se/dryck/vita-viner/gewurztraminer-217601","<3 g/l"
218701,"http://www.systembolaget.se/dryck/vita-viner/comtes-disenbourg-218701","18 g/l"
416004,"http://www.systembolaget.se/dryck/vita-viner/prins-oliver-416004","<3,0 g/l"
558701,"http://www.systembolaget.se/dryck/vita-viner/chablis-premier-cru-558701","<3 g/l"
558801,"http://www.systembolaget.se/dryck/vita-viner/petit-chablis-558801","<3,0 g/l"
1667601,"http://www.systembolaget.se/dryck/roda-viner/sunrise-1667601","<3 g/l"
395801,"http://www.systembolaget.se/dryck/roda-viner/chateau-de-seguin-395801","<3 g/l"
756408,"http://www.systembolaget.se/dryck/roda-viner/gato-negro-756408","<3 g/l"
418401,"http://www.systembolaget.se/dryck/vita-viner/villa-garros-418401","<3,0 g/l"
234401,"http://www.systembolaget.se/dryck/roda-viner/fantini-234401","6 g/l"
1279701,"http://www.systembolaget.se/dryck/roda-viner/castillo-de-gredos-1279701","<3 g/l"
1279801,"http://www.systembolaget.se/dryck/vita-viner/castillo-de-gredos-1279801","<3 g/l"
1234701,"http://www.systembolaget.se/dryck/vita-viner/prego-bianco-1234701","10 g/l"
1237801,"http://www.systembolaget.se/dryck/roda-viner/prego-rosso-1237801","11 g/l"
1279901,"http://www.systembolaget.se/dryck/roda-viner/muriel-1279901","<3 g/l"
600102,"http://www.systembolaget.se/dryck/vita-viner/marques-de-riscal-600102","<3,0 g/l"
224501,"http://www.systembolaget.se/dryck/vita-viner/sancerre-224501","<3 g/l"
2266201,"http://www.systembolaget.se/dryck/roda-viner/faustino-vii-2266201","<3 g/l"
230001,"http://www.systembolaget.se/dryck/roda-viner/villa-antinori-230001","<3 g/l"
230501,"http://www.systembolaget.se/dryck/roda-viner/barolo-230501","<3 g/l"
1236602,"http://www.systembolaget.se/dryck/roda-viner/capitel-deroari-1236602","5 g/l"
231001,"http://www.systembolaget.se/dryck/roda-viner/ruffino-231001","<3 g/l"
231002,"http://www.systembolaget.se/dryck/roda-viner/ruffino-231002","<3 g/l"
206001,"http://www.systembolaget.se/dryck/vita-viner/cacadu-ridge-206001","7 g/l"
201001,"http://www.systembolaget.se/dryck/roda-viner/cacadu-ridge-201001","5 g/l"
1228401,"http://www.systembolaget.se/dryck/vita-viner/biecher-1228401","10 g/l"
277501,"http://www.systembolaget.se/dryck/vita-viner/domaene-gobelsburg-277501","<3,0 g/l"
604508,"http://www.systembolaget.se/dryck/vita-viner/black-tower-604508","29 g/l"
277301,"http://www.systembolaget.se/dryck/roda-viner/briccotondo-277301","4 g/l"
270501,"http://www.systembolaget.se/dryck/roda-viner/brolio-270501","<3 g/l"
272701,"http://www.systembolaget.se/dryck/roda-viner/cappello-di-prete-272701","3 g/l"
243001,"http://www.systembolaget.se/dryck/vita-viner/chablis-243001","<3 g/l"
1643401,"http://www.systembolaget.se/dryck/vita-viner/jacobs-creek-1643401","<3 g/l"
279901,"http://www.systembolaget.se/dryck/vita-viner/winkl-279901","<3 g/l"
1236302,"http://www.systembolaget.se/dryck/roda-viner/amarone-classico-1236302","5 g/l"
234101,"http://www.systembolaget.se/dryck/roda-viner/vivati-234101","10 g/l"
457001,"http://www.systembolaget.se/dryck/roda-viner/club-privado-457001","<3 g/l"
559501,"http://www.systembolaget.se/dryck/vita-viner/chablis-vieilles-vignes-559501","<3 g/l"
411502,"http://www.systembolaget.se/dryck/vita-viner/chateau-grillon-411502","114 g/l"
237301,"http://www.systembolaget.se/dryck/roda-viner/terreno-237301","<3,0 g/l"
234501,"http://www.systembolaget.se/dryck/roda-viner/masi-234501","8 g/l"
2267401,"http://www.systembolaget.se/dryck/roda-viner/vina-albali-2267401","<3,0 g/l"
636908,"http://www.systembolaget.se/dryck/vita-viner/california-white-636908","<3,0 g/l"
270801,"http://www.systembolaget.se/dryck/roda-viner/azabache-270801","<3 g/l"
2267901,"http://www.systembolaget.se/dryck/roda-viner/senorio-de-los-llanos-2267901","<3 g/l"
2205501,"http://www.systembolaget.se/dryck/roda-viner/jacobsdal-2205501","<3 g/l"
1280804,"http://www.systembolaget.se/dryck/roda-viner/jp-chenet-1280804","5 g/l"
8319201,"http://www.systembolaget.se/dryck/roda-viner/chambolle-musigny-8319201","<3 g/l"
261201,"http://www.systembolaget.se/dryck/roda-viner/marques-de-murrieta-261201","<3 g/l"
241001,"http://www.systembolaget.se/dryck/vita-viner/fontana-candida-241001","<3,0 g/l"
241002,"http://www.systembolaget.se/dryck/vita-viner/fontana-candida-241002","<3,0 g/l"
290308,"http://www.systembolaget.se/dryck/vita-viner/chapel-hill-290308","16 g/l"
682308,"http://www.systembolaget.se/dryck/roda-viner/killawarra-682308","10 g/l"
241901,"http://www.systembolaget.se/dryck/roda-viner/serego-alighieri-vaio-armaron-241901","6 g/l"
243801,"http://www.systembolaget.se/dryck/vita-viner/jacobs-creek-243801","<3 g/l"
513508,"http://www.systembolaget.se/dryck/vita-viner/moselland-513508","31 g/l"
245901,"http://www.systembolaget.se/dryck/vita-viner/torres-gran-vina-sol-245901","<3,0 g/l"
2600101,"http://www.systembolaget.se/dryck/roda-viner/ravenswood-2600101","<3 g/l"
2262001,"http://www.systembolaget.se/dryck/roda-viner/bonterra-2262001","<3,0 g/l"
290708,"http://www.systembolaget.se/dryck/vita-viner/pasqua-sanzeno-290708","5 g/l"
631001,"http://www.systembolaget.se/dryck/vita-viner/california-white-631001","4 g/l"
252501,"http://www.systembolaget.se/dryck/roda-viner/baron-de-ley-252501","<3 g/l"
694208,"http://www.systembolaget.se/dryck/roda-viner/rawsons-retreat-694208","4 g/l"
2242401,"http://www.systembolaget.se/dryck/vita-viner/moncaro-2242401","5 g/l"
255401,"http://www.systembolaget.se/dryck/vita-viner/la-salle-255401","81 g/l"
576501,"http://www.systembolaget.se/dryck/vita-viner/chablis-576501","<3 g/l"
257301,"http://www.systembolaget.se/dryck/roda-viner/marques-de-riscal-257301","<3 g/l"
257401,"http://www.systembolaget.se/dryck/roda-viner/periquita-257401","<3 g/l"
259601,"http://www.systembolaget.se/dryck/vita-viner/casal-garcia-259601","9 g/l"
524401,"http://www.systembolaget.se/dryck/vita-viner/gustave-lorentz-524401","14 g/l"
1217401,"http://www.systembolaget.se/dryck/roda-viner/hidden-rock-1217401","4 g/l"
1200001,"http://www.systembolaget.se/dryck/vita-viner/vicars-choice-1200001","<3 g/l"
685301,"http://www.systembolaget.se/dryck/roda-viner/adobe-685301","<3 g/l"
262001,"http://www.systembolaget.se/dryck/roda-viner/la-revedere-262001","17 g/l"
528401,"http://www.systembolaget.se/dryck/vita-viner/pouilly-fume-528401","<3,0 g/l"
210801,"http://www.systembolaget.se/dryck/vita-viner/hugel-gentil-210801","<3 g/l"
273401,"http://www.systembolaget.se/dryck/roda-viner/marques-de-caceres-273401","<3 g/l"
699802,"http://www.systembolaget.se/dryck/roda-viner/masi-699802","<3 g/l"
262501,"http://www.systembolaget.se/dryck/vita-viner/la-revedere-262501","22 g/l"
601808,"http://www.systembolaget.se/dryck/roda-viner/cotes-du-rhone-601808","<3 g/l"
717901,"http://www.systembolaget.se/dryck/vita-viner/torricella-717901","4 g/l"
730601,"http://www.systembolaget.se/dryck/roda-viner/langhe-730601","<3 g/l"
437601,"http://www.systembolaget.se/dryck/vita-viner/domaene-gobelsburg-437601","5 g/l"
263901,"http://www.systembolaget.se/dryck/vita-viner/trimbach-263901","3 g/l"
3236402,"http://www.systembolaget.se/dryck/roda-viner/mauro-3236402","5 g/l"
264301,"http://www.systembolaget.se/dryck/roda-viner/montecillo-264301","<3,0 g/l"
221101,"http://www.systembolaget.se/dryck/roda-viner/domaine-du-vieux-lazaret-221101","<3 g/l"
267001,"http://www.systembolaget.se/dryck/vita-viner/rene-barbier-267001","35 g/l"
267002,"http://www.systembolaget.se/dryck/vita-viner/rene-barbier-267002","35 g/l"
2266202,"http://www.systembolaget.se/dryck/roda-viner/faustino-vii-2266202","<3 g/l"
267801,"http://www.systembolaget.se/dryck/roda-viner/faustino-i-267801","<3 g/l"
268501,"http://www.systembolaget.se/dryck/roda-viner/senorio-de-los-llanos-268501","<3 g/l"
268601,"http://www.systembolaget.se/dryck/roda-viner/torres-gran-sangre-de-toro-268601","<3 g/l"
227001,"http://www.systembolaget.se/dryck/roda-viner/le-bistro-227001","5 g/l"
745108,"http://www.systembolaget.se/dryck/roda-viner/roodeberg-745108","<3 g/l"
613908,"http://www.systembolaget.se/dryck/roda-viner/ramos-613908","4 g/l"
620201,"http://www.systembolaget.se/dryck/vita-viner/hunters-620201","<3 g/l"
2225706,"http://www.systembolaget.se/dryck/vita-viner/gustave-lorentz-2225706","4 g/l"
413601,"http://www.systembolaget.se/dryck/vita-viner/chateau-coucheroy-413601","<3,0 g/l"
562101,"http://www.systembolaget.se/dryck/vita-viner/laroche-562101","<3 g/l"
500301,"http://www.systembolaget.se/dryck/roda-viner/beaujolais-villages-500301","<3 g/l"
271001,"http://www.systembolaget.se/dryck/roda-viner/marques-de-arienzo-271001","<3,0 g/l"
271002,"http://www.systembolaget.se/dryck/roda-viner/marques-de-arienzo-271002","<3,0 g/l"
651901,"http://www.systembolaget.se/dryck/roda-viner/sunrise-651901","3 g/l"
653201,"http://www.systembolaget.se/dryck/roda-viner/santa-helena-653201","<3,0 g/l"
512306,"http://www.systembolaget.se/dryck/roda-viner/masi-campofiorin-512306","<3 g/l"
219001,"http://www.systembolaget.se/dryck/vita-viner/pierre-sparr-219001","7 g/l"
207504,"http://www.systembolaget.se/dryck/vita-viner/casillero-del-diablo-207504","<3 g/l"
296204,"http://www.systembolaget.se/dryck/roda-viner/casillero-del-diablo-296204","<3 g/l"
1215701,"http://www.systembolaget.se/dryck/roda-viner/foot-of-africa-1215701","<3 g/l"
1667604,"http://www.systembolaget.se/dryck/roda-viner/sunrise-1667604","<3 g/l"
8191201,"http://www.systembolaget.se/dryck/vita-viner/wachenheimer-riesling-8191201","<3 g/l"
532701,"http://www.systembolaget.se/dryck/roda-viner/christian-moueix-532701","<3 g/l"
278601,"http://www.systembolaget.se/dryck/roda-viner/campo-viejo-278601","<3 g/l"
631201,"http://www.systembolaget.se/dryck/roda-viner/elvis-the-king-631201","8 g/l"
658101,"http://www.systembolaget.se/dryck/roda-viner/cameleon-658101","3 g/l"
658102,"http://www.systembolaget.se/dryck/roda-viner/cameleon-658102","3 g/l"
202601,"http://www.systembolaget.se/dryck/roda-viner/meerlust-202601","<3 g/l"
274102,"http://www.systembolaget.se/dryck/vita-viner/nederburg-274102","88 g/l"
1601501,"http://www.systembolaget.se/dryck/roda-viner/saint-clair-1601501","<3 g/l"
645601,"http://www.systembolaget.se/dryck/vita-viner/saint-clair-645601","10 g/l"
601202,"http://www.systembolaget.se/dryck/vita-viner/el-cortejo-601202","<3 g/l"
659701,"http://www.systembolaget.se/dryck/roda-viner/gnarly-head-659701","4 g/l"
633801,"http://www.systembolaget.se/dryck/roda-viner/wolf-blass-eaglehawk-633801","6 g/l"
206908,"http://www.systembolaget.se/dryck/vita-viner/drostdy-hof-206908","4 g/l"
644901,"http://www.systembolaget.se/dryck/vita-viner/aussie-great-white-644901","4 g/l"
645101,"http://www.systembolaget.se/dryck/roda-viner/aussie-kangarouge-645101","5 g/l"
281106,"http://www.systembolaget.se/dryck/roda-viner/chateau-mont-redon-281106","<3 g/l"
281102,"http://www.systembolaget.se/dryck/roda-viner/chateau-mont-redon-281102","<3 g/l"
749602,"http://www.systembolaget.se/dryck/vita-viner/jacobs-creek-749602","<3 g/l"
206602,"http://www.systembolaget.se/dryck/roda-viner/jacobs-creek-206602","5 g/l"
532801,"http://www.systembolaget.se/dryck/roda-viner/monti-garbi-532801","9 g/l"
1230008,"http://www.systembolaget.se/dryck/roda-viner/barone-ricasoli-1230008","5 g/l"
236701,"http://www.systembolaget.se/dryck/roda-viner/farnese-236701","3 g/l"
7344501,"http://www.systembolaget.se/dryck/roda-viner/chateau-la-grave-a-pomerol-7344501","<3 g/l"
721801,"http://www.systembolaget.se/dryck/vita-viner/dr-l-721801","25 g/l"
241501,"http://www.systembolaget.se/dryck/vita-viner/masi-masianco-241501","4 g/l"
395806,"http://www.systembolaget.se/dryck/roda-viner/chateau-de-seguin-395806","<3 g/l"
256601,"http://www.systembolaget.se/dryck/vita-viner/gazela-256601","10 g/l"
289901,"http://www.systembolaget.se/dryck/vita-viner/pinot-gris-289901","7 g/l"
289902,"http://www.systembolaget.se/dryck/vita-viner/pinot-gris-289902","7 g/l"
3234101,"http://www.systembolaget.se/dryck/roda-viner/le-tense-3234101","<3 g/l"
723001,"http://www.systembolaget.se/dryck/vita-viner/relax-723001","41 g/l"
290301,"http://www.systembolaget.se/dryck/vita-viner/chapel-hill-290301","16 g/l"
238601,"http://www.systembolaget.se/dryck/roda-viner/masi-238601","4 g/l"
512302,"http://www.systembolaget.se/dryck/roda-viner/masi-campofiorin-512302","<3 g/l"
221102,"http://www.systembolaget.se/dryck/roda-viner/domaine-du-vieux-lazaret-221102","<3 g/l"
292802,"http://www.systembolaget.se/dryck/vita-viner/st-stephans-crown-292802","105 g/l"
1279708,"http://www.systembolaget.se/dryck/roda-viner/castillo-de-gredos-1279708","<3 g/l"
1279808,"http://www.systembolaget.se/dryck/vita-viner/castillo-de-gredos-1279808","<3 g/l"
270502,"http://www.systembolaget.se/dryck/roda-viner/brolio-270502","<3 g/l"
579801,"http://www.systembolaget.se/dryck/vita-viner/couvent-des-jacobins-579801","<3 g/l"
251701,"http://www.systembolaget.se/dryck/vita-viner/yarden-251701","3 g/l"
223301,"http://www.systembolaget.se/dryck/roda-viner/chateau-pech-latt-223301","<3 g/l"
296201,"http://www.systembolaget.se/dryck/roda-viner/casillero-del-diablo-296201","<3 g/l"
296202,"http://www.systembolaget.se/dryck/roda-viner/casillero-del-diablo-296202","<3 g/l"
2243801,"http://www.systembolaget.se/dryck/vita-viner/bianco-vino-italiano-2243801","5 g/l"
8253101,"http://www.systembolaget.se/dryck/roda-viner/bouchard-aine-8253101","<3 g/l"
8253401,"http://www.systembolaget.se/dryck/vita-viner/bouchard-aine-8253401","<3 g/l"
584408,"http://www.systembolaget.se/dryck/vita-viner/fm-584408","28 g/l"
564801,"http://www.systembolaget.se/dryck/vita-viner/chassagne-montrachet-564801","<3,0 g/l"
3236101,"http://www.systembolaget.se/dryck/roda-viner/masi-brolo-campofiorin-oro-3236101","<3 g/l"
458608,"http://www.systembolaget.se/dryck/roda-viner/rocca-di-montemassi-458608","8 g/l"
232201,"http://www.systembolaget.se/dryck/roda-viner/il-conte-232201","3 g/l"
235501,"http://www.systembolaget.se/dryck/roda-viner/valle-reale-235501","6 g/l"
230402,"http://www.systembolaget.se/dryck/roda-viner/domini-veneti-230402","138 g/l"
8262301,"http://www.systembolaget.se/dryck/vita-viner/cloudy-bay-8262301","<3 g/l"
208501,"http://www.systembolaget.se/dryck/vita-viner/bellingham-208501","<3 g/l"
208502,"http://www.systembolaget.se/dryck/vita-viner/bellingham-208502","<3 g/l"
661201,"http://www.systembolaget.se/dryck/vita-viner/catena-661201","4 g/l"
420001,"http://www.systembolaget.se/dryck/vita-viner/leth-420001","<3,0 g/l"
546001,"http://www.systembolaget.se/dryck/roda-viner/bourgogne-hautes-cotes-de-nuits-546001","<3,0 g/l"
392501,"http://www.systembolaget.se/dryck/roda-viner/chateau-belgrave-392501","<3,0 g/l"
205607,"http://www.systembolaget.se/dryck/roda-viner/bellingham-205607","<3,0 g/l"
3236401,"http://www.systembolaget.se/dryck/roda-viner/mauro-3236401","5 g/l"
3236701,"http://www.systembolaget.se/dryck/roda-viner/canaletto-3236701","12 g/l"
2233508,"http://www.systembolaget.se/dryck/roda-viner/candidato-ecologico-2233508","<3 g/l"
220401,"http://www.systembolaget.se/dryck/roda-viner/chateau-bouscasse-220401","<3,0 g/l"
649801,"http://www.systembolaget.se/dryck/vita-viner/stoneleigh-649801","10 g/l"
222701,"http://www.systembolaget.se/dryck/vita-viner/pouilly-fume-222701","<3,0 g/l"
200501,"http://www.systembolaget.se/dryck/roda-viner/allesverloren-200501","<3,0 g/l"
625701,"http://www.systembolaget.se/dryck/vita-viner/kloster-eberbach-625701","55 g/l"
568801,"http://www.systembolaget.se/dryck/vita-viner/bourgogne-blanc-568801","<3,0 g/l"
272301,"http://www.systembolaget.se/dryck/roda-viner/rocca-guicciarda-272301","<3,0 g/l"
272302,"http://www.systembolaget.se/dryck/roda-viner/rocca-guicciarda-272302","<3,0 g/l"
585008,"http://www.systembolaget.se/dryck/vita-viner/tania-585008","34 g/l"
2228008,"http://www.systembolaget.se/dryck/vita-viner/chill-out-2228008","4 g/l"
1203808,"http://www.systembolaget.se/dryck/roda-viner/drostdy-hof-1203808","5 g/l"
637401,"http://www.systembolaget.se/dryck/roda-viner/lindemans-bin-0-637401","-"
1235501,"http://www.systembolaget.se/dryck/roda-viner/inycon-1235501","11 g/l"
694202,"http://www.systembolaget.se/dryck/roda-viner/rawsons-retreat-694202","4 g/l"
232202,"http://www.systembolaget.se/dryck/roda-viner/il-conte-232202","3 g/l"
1651008,"http://www.systembolaget.se/dryck/roda-viner/vina-maipo-1651008","3 g/l"
668501,"http://www.systembolaget.se/dryck/roda-viner/vina-maipo-668501","3 g/l"
308302,"http://www.systembolaget.se/dryck/roda-viner/chateau-la-tour-de-by-308302","<3,0 g/l"
355001,"http://www.systembolaget.se/dryck/roda-viner/chateau-labadie-355001","<3,0 g/l"
203201,"http://www.systembolaget.se/dryck/vita-viner/simonsig-203201","<3 g/l"
625302,"http://www.systembolaget.se/dryck/roda-viner/penfolds-koonunga-hill-625302","<3 g/l"
665601,"http://www.systembolaget.se/dryck/vita-viner/sunrise-665601","5 g/l"
3215201,"http://www.systembolaget.se/dryck/roda-viner/tignanello-3215201","<3 g/l"
638301,"http://www.systembolaget.se/dryck/roda-viner/brown-brothers-638301","<3 g/l"
2232801,"http://www.systembolaget.se/dryck/roda-viner/chianti-classico-riserva-2232801","<3 g/l"
602301,"http://www.systembolaget.se/dryck/vita-viner/penfolds-thomas-hyland-602301","<3 g/l"
231508,"http://www.systembolaget.se/dryck/roda-viner/raccolto-231508","7 g/l"
4230201,"http://www.systembolaget.se/dryck/roda-viner/brunello-di-montalcino-4230201","<3,0 g/l"
640301,"http://www.systembolaget.se/dryck/vita-viner/de-bortoli-640301","25 g/l"
650601,"http://www.systembolaget.se/dryck/roda-viner/kevin-arnold-650601","2 g/l"
588201,"http://www.systembolaget.se/dryck/vita-viner/a-christmann-588201","3 g/l"
278801,"http://www.systembolaget.se/dryck/roda-viner/vina-albali-278801","<3 g/l"
226201,"http://www.systembolaget.se/dryck/roda-viner/la-bastide-blanche-226201","<3 g/l"
236501,"http://www.systembolaget.se/dryck/roda-viner/barbera-dalba-236501","<3 g/l"
1234302,"http://www.systembolaget.se/dryck/roda-viner/a-1234302","9 g/l"
1234301,"http://www.systembolaget.se/dryck/roda-viner/a-1234301","9 g/l"
2230001,"http://www.systembolaget.se/dryck/roda-viner/fontanafredda-ebbio-2230001","<3,0 g/l"
223601,"http://www.systembolaget.se/dryck/roda-viner/chateau-gratien-223601","<3,0 g/l"
273701,"http://www.systembolaget.se/dryck/roda-viner/finca-el-puig-273701","<3 g/l"
269601,"http://www.systembolaget.se/dryck/vita-viner/orballo-269601","<3 g/l"
3245202,"http://www.systembolaget.se/dryck/roda-viner/raccolto-3245202","7 g/l"
1235702,"http://www.systembolaget.se/dryck/roda-viner/brunello-di-montalcino-1235702","<3,0 g/l"
1210501,"http://www.systembolaget.se/dryck/vita-viner/hubert-beck-1210501","15 g/l"
415101,"http://www.systembolaget.se/dryck/vita-viner/chateau-bonnet-415101","<3,0 g/l"
279601,"http://www.systembolaget.se/dryck/roda-viner/husets-roda-279601","16 g/l"
2225702,"http://www.systembolaget.se/dryck/vita-viner/gustave-lorentz-2225702","4 g/l"
280002,"http://www.systembolaget.se/dryck/roda-viner/crozes-hermitage-280002","<3 g/l"
357001,"http://www.systembolaget.se/dryck/roda-viner/chateau-de-seguin-357001","<3,0 g/l"
1250202,"http://www.systembolaget.se/dryck/vita-viner/fasoli-gino-1250202","<3 g/l"
2273501,"http://www.systembolaget.se/dryck/vita-viner/husets-vita-2273501","16 g/l"
2213901,"http://www.systembolaget.se/dryck/vita-viner/les-fumees-blanches-2213901","7 g/l"
642701,"http://www.systembolaget.se/dryck/vita-viner/stoneleigh-642701","<3 g/l"
2235002,"http://www.systembolaget.se/dryck/roda-viner/tommasi-2235002","7 g/l"
1241801,"http://www.systembolaget.se/dryck/vita-viner/inycon-1241801","5 g/l"
3240908,"http://www.systembolaget.se/dryck/roda-viner/il-conte-3240908","5 g/l"
504201,"http://www.systembolaget.se/dryck/vita-viner/deidesheimer-herrgottsacker-504201","36 g/l"
3241001,"http://www.systembolaget.se/dryck/roda-viner/primicia-3241001","<3 g/l"
3241201,"http://www.systembolaget.se/dryck/roda-viner/allegro-3241201","5 g/l"
655601,"http://www.systembolaget.se/dryck/roda-viner/trio-655601","<3 g/l"
634001,"http://www.systembolaget.se/dryck/vita-viner/the-hermit-crab-634001","4 g/l"
510601,"http://www.systembolaget.se/dryck/roda-viner/morgon-510601","<3 g/l"
512301,"http://www.systembolaget.se/dryck/roda-viner/masi-campofiorin-512301","<3 g/l"
669001,"http://www.systembolaget.se/dryck/roda-viner/-deadly-zins-669001","-"
669401,"http://www.systembolaget.se/dryck/roda-viner/irony-669401","4 g/l"
256001,"http://www.systembolaget.se/dryck/roda-viner/periquita-256001","6 g/l"
357701,"http://www.systembolaget.se/dryck/vita-viner/saint-clair-357701","<3 g/l"
239301,"http://www.systembolaget.se/dryck/roda-viner/musella-239301","3 g/l"
369002,"http://www.systembolaget.se/dryck/vita-viner/castelnau-de-suduiraut-369002","135 g/l"
219801,"http://www.systembolaget.se/dryck/vita-viner/biecher-219801","10 g/l"
218002,"http://www.systembolaget.se/dryck/roda-viner/troppo-218002","<3,0 g/l"
215308,"http://www.systembolaget.se/dryck/vita-viner/inycon-215308","9 g/l"
3241701,"http://www.systembolaget.se/dryck/roda-viner/villa-puccini-3241701","<3,0 g/l"
2232001,"http://www.systembolaget.se/dryck/roda-viner/bolla-le-poiane-2232001","<3 g/l"
3241108,"http://www.systembolaget.se/dryck/roda-viner/allegro-3241108","5 g/l"
2209501,"http://www.systembolaget.se/dryck/roda-viner/stellenzicht-2209501","<3,0 g/l"
540801,"http://www.systembolaget.se/dryck/roda-viner/beaujolais-royal-540801","<3 g/l"
540802,"http://www.systembolaget.se/dryck/roda-viner/beaujolais-royal-540802","<3 g/l"
542101,"http://www.systembolaget.se/dryck/roda-viner/la-vignee-542101","<3 g/l"
547501,"http://www.systembolaget.se/dryck/roda-viner/bourgogne-rouge-547501","<3 g/l"
547502,"http://www.systembolaget.se/dryck/roda-viner/bourgogne-rouge-547502","<3 g/l"
552101,"http://www.systembolaget.se/dryck/vita-viner/bourgogne-blanc-552101","<3 g/l"
379004,"http://www.systembolaget.se/dryck/vita-viner/cest-la-vie-379004","6 g/l"
563701,"http://www.systembolaget.se/dryck/vita-viner/chablis-le-beaunois-563701","<3 g/l"
563702,"http://www.systembolaget.se/dryck/vita-viner/chablis-563702","<3 g/l"
564901,"http://www.systembolaget.se/dryck/vita-viner/l-564901","<3 g/l"
1217301,"http://www.systembolaget.se/dryck/vita-viner/sancerre-1217301","<3 g/l"
274001,"http://www.systembolaget.se/dryck/roda-viner/amarone-della-valpolicella-274001","5 g/l"
